date,state,district,mandi,crop,variety,grade,min_price,max_price,modal_price,arrivals_tonnes,temperature_c,rainfall_mm,humidity_pct,demand_score,msp,month,day_of_week
2023-10-07,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2086.62,2231.29,2155.51,42.8,25.2,0.0,40.1,86.4,2125,10,Saturday
2023-10-08,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2072.02,2273.85,2168.13,35.5,26.7,0.0,35.9,102.0,2125,10,Sunday
2023-10-09,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2070.47,2254.91,2158.3,41.7,26.6,0.0,32.6,100.7,2125,10,Monday
2023-10-10,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2061.91,2255.7,2154.19,40.9,27.5,0.0,36.8,93.9,2125,10,Tuesday
2023-10-11,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2102.57,2262.84,2178.89,43.9,24.9,0.0,33.2,98.2,2125,10,Wednesday
2023-10-12,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2092.73,2288.37,2185.89,16.6,23.1,0.0,33.1,96.4,2125,10,Thursday
2023-10-13,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2063.93,2261.08,2157.81,35.5,24.1,0.0,36.8,95.0,2125,10,Friday
2023-10-14,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2071.71,2218.56,2141.64,32.7,25.5,0.0,39.1,93.3,2125,10,Saturday
2023-10-15,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2035.08,2233.59,2129.61,,23.8,0.0,36.7,106.9,2125,10,Sunday
2023-10-16,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2050.91,2205.53,2124.54,30.3,23.0,0.0,39.3,96.2,2125,10,Monday
2023-10-17,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2058.73,2222.53,2136.73,40.1,24.2,0.0,34.5,99.4,2125,10,Tuesday
2023-10-18,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2081.79,2203.46,2139.73,44.8,22.4,0.0,38.0,103.4,2125,10,Wednesday
2023-10-19,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2046.81,2221.7,2130.09,46.8,23.6,0.0,29.8,104.6,2125,10,Thursday
2023-10-20,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2041.5,2223.09,2127.97,39.0,23.3,0.0,37.3,94.2,2125,10,Friday
2023-10-21,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2089.2,2240.74,2161.36,43.1,24.9,0.0,36.3,106.1,2125,10,Saturday
2023-10-22,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2072.09,2191.73,2129.06,10.8,21.4,0.0,36.7,103.6,2125,10,Sunday
2023-10-23,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2063.93,2232.36,2144.13,50.6,23.3,0.0,37.4,100.3,2125,10,Monday
2023-10-24,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2058.05,2182.6,2117.36,40.9,21.3,0.0,38.6,100.1,2125,10,Tuesday
2023-10-25,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2044.14,2161.07,2099.82,22.8,21.7,0.0,36.4,100.0,2125,10,Wednesday
2023-10-26,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2036.35,2230.48,2128.79,40.7,21.0,0.0,33.2,105.2,2125,10,Thursday
2023-10-27,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2038.39,2194.51,2112.73,45.9,18.2,0.0,33.6,101.4,2125,10,Friday
2023-10-28,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2060.16,2186.33,2120.24,38.6,21.8,0.0,33.8,95.7,2125,10,Saturday
2023-10-29,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2035.85,2178.81,2103.93,10.4,21.8,0.0,36.2,101.2,2125,10,Sunday
2023-10-30,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2028.37,2184.08,2102.52,42.8,20.4,0.0,36.5,101.1,2125,10,Monday
2023-10-31,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2040.8,2180.87,2107.5,38.2,21.9,0.0,36.7,102.5,2125,10,Tuesday
2023-11-01,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2020.42,2214.25,2112.72,32.5,19.4,0.0,34.3,99.3,2125,11,Wednesday
2023-11-02,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2021.04,2175.93,2094.8,26.2,20.6,0.0,31.1,97.1,2125,11,Thursday
2023-11-03,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2005.75,2148.23,2073.6,50.6,18.4,0.0,28.2,99.5,2125,11,Friday
2023-11-04,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1996.44,2161.52,2075.05,54.4,19.7,0.0,33.6,94.2,2125,11,Saturday
2023-11-05,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2044.17,2159.52,2099.1,10.4,20.2,0.0,34.0,100.8,2125,11,Sunday
2023-11-06,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2033.77,2184.07,2105.34,43.5,16.8,0.0,29.4,104.6,2125,11,Monday
2023-11-07,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2026.82,2212.92,2115.44,47.8,17.9,0.0,30.3,106.1,2125,11,Tuesday
2023-11-08,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2028.78,2206.61,2113.46,61.9,17.0,0.0,25.6,99.8,2125,11,Wednesday
2023-11-09,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2062.55,2175.07,2116.13,44.7,19.1,0.0,27.4,99.0,2125,11,Thursday
2023-11-10,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,,,2110.05,28.8,18.8,0.0,29.6,96.6,2125,11,Friday
2023-11-11,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2018.2,2175.19,2092.96,33.8,17.7,0.0,33.4,90.8,2125,11,Saturday
2023-11-12,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2039.21,2150.53,2092.22,27.8,18.5,0.0,30.5,106.6,2125,11,Sunday
2023-11-13,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2047.84,2163.53,2102.93,43.1,18.6,0.0,34.5,93.5,2125,11,Monday
2023-11-14,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2009.15,2196.66,2098.44,38.5,15.5,0.0,31.8,96.5,2125,11,Tuesday
2023-11-15,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2036.56,2221.86,2124.8,45.1,20.0,0.0,28.1,103.9,2125,11,Wednesday
2023-11-16,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2040.13,2179.17,2106.34,20.1,17.9,0.0,36.2,100.3,2125,11,Thursday
2023-11-17,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2038.0,2215.6,2122.57,30.2,17.9,0.0,33.7,99.1,2125,11,Friday
2023-11-18,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2055.87,2185.27,2117.49,33.0,18.0,0.0,34.5,95.6,2125,11,Saturday
2023-11-19,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2074.81,2205.62,2137.1,13.8,17.8,0.0,28.2,97.9,2125,11,Sunday
2023-11-20,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,,,2143.38,42.5,19.8,0.0,31.5,99.2,2125,11,Monday
2023-11-21,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2063.04,2237.91,2146.31,44.7,17.4,0.0,28.6,99.3,2125,11,Tuesday
2023-11-22,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2109.62,2253.01,2177.9,34.4,15.9,0.0,29.6,106.8,2125,11,Wednesday
2023-11-23,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2075.62,2212.73,2140.91,36.9,13.8,0.0,27.6,108.2,2125,11,Thursday
2023-11-24,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2071.07,2218.74,2141.39,38.6,14.7,0.0,31.5,93.3,2125,11,Friday
2023-11-25,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2042.64,2239.66,2136.46,42.9,14.9,0.0,25.6,96.2,2125,11,Saturday
2023-11-26,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2043.24,2222.23,2128.47,,15.2,0.0,29.3,99.1,2125,11,Sunday
2023-11-27,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2062.35,2199.82,2127.81,48.8,16.2,0.0,33.1,100.1,2125,11,Monday
2023-11-28,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2075.41,2196.82,2133.22,37.0,16.8,0.0,27.9,103.5,2125,11,Tuesday
2023-11-29,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2049.55,2246.78,2143.47,37.5,12.8,0.0,32.1,101.3,2125,11,Wednesday
2023-11-30,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2065.57,2209.61,2134.16,39.3,14.0,0.0,27.3,91.5,2125,11,Thursday
2023-12-01,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2058.86,2210.9,2131.26,33.4,17.0,0.0,36.2,105.1,2125,12,Friday
2023-12-02,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2047.0,2229.68,2133.99,19.8,14.3,0.0,31.9,104.7,2125,12,Saturday
2023-12-03,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2038.02,2188.44,2109.65,11.0,15.5,0.0,29.9,97.4,2125,12,Sunday
2023-12-04,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2017.89,2198.68,2103.98,46.2,15.9,0.0,27.0,93.9,2125,12,Monday
2023-12-05,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1990.28,2186.53,2083.73,40.2,13.6,0.0,31.3,105.9,2125,12,Tuesday
2023-12-06,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2033.5,2154.48,2091.11,36.3,14.5,0.0,32.9,108.8,2125,12,Wednesday
2023-12-07,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2024.36,2153.24,2085.73,50.6,14.7,0.0,32.8,101.9,2125,12,Thursday
2023-12-08,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2028.29,2174.16,2097.75,44.2,14.2,0.0,29.6,106.9,2125,12,Friday
2023-12-09,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2008.43,2184.68,2092.36,34.1,14.1,0.0,39.9,106.9,2125,12,Saturday
2023-12-10,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1991.53,2172.01,2077.47,10.0,16.2,0.0,32.6,99.3,2125,12,Sunday
2023-12-11,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2023.34,2188.86,2102.16,29.2,13.0,0.0,31.9,109.4,2125,12,Monday
2023-12-12,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2013.53,2193.04,2099.01,63.1,13.7,0.0,25.8,105.0,2125,12,Tuesday
2023-12-13,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1980.29,2163.41,2067.49,38.1,16.9,0.0,31.3,98.0,2125,12,Wednesday
2023-12-14,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2014.81,2149.8,2079.09,51.5,12.9,0.0,32.9,101.1,2125,12,Thursday
2023-12-15,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2010.1,2166.61,2084.63,37.4,12.8,0.0,37.3,98.6,2125,12,Friday
2023-12-16,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2027.08,2144.75,2083.11,35.3,11.7,0.0,26.0,104.0,2125,12,Saturday
2023-12-17,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2010.95,2143.9,2074.26,,12.6,0.0,27.2,93.6,2125,12,Sunday
2023-12-18,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2034.04,2153.72,2091.03,40.3,13.8,0.0,33.0,94.1,2125,12,Monday
2023-12-19,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2007.48,2170.92,2085.31,56.2,13.4,0.0,32.5,98.7,2125,12,Tuesday
2023-12-20,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2044.51,2163.83,2101.33,51.1,13.0,0.0,37.6,103.9,2125,12,Wednesday
2023-12-21,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1994.93,2151.8,2069.63,54.5,14.7,0.0,30.1,100.8,2125,12,Thursday
2023-12-22,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1971.9,2139.96,2051.93,29.8,14.1,0.0,32.8,103.6,2125,12,Friday
2023-12-23,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1976.07,2151.5,2059.61,40.0,12.4,0.0,37.7,103.9,2125,12,Saturday
2023-12-24,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1975.78,2099.76,2034.82,12.7,15.0,0.0,36.7,98.5,2125,12,Sunday
2023-12-25,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1969.48,2162.76,2061.52,43.5,12.7,0.0,31.7,106.2,2125,12,Monday
2023-12-26,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1974.95,2150.51,2058.55,60.0,12.9,0.0,37.9,100.2,2125,12,Tuesday
2023-12-27,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2017.86,2145.06,2078.43,23.1,15.4,0.0,37.3,103.2,2125,12,Wednesday
2023-12-28,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2018.68,2181.52,2096.22,45.7,13.5,7.3,28.6,110.2,2125,12,Thursday
2023-12-29,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1992.48,2109.14,2048.03,34.1,11.1,0.0,34.7,102.9,2125,12,Friday
2023-12-30,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1987.27,2164.09,2071.47,28.5,11.8,0.0,33.5,107.7,2125,12,Saturday
2023-12-31,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,,,2059.46,12.4,10.8,0.0,31.6,103.1,2125,12,Sunday
2024-01-01,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1990.47,2182.74,2082.03,44.4,14.0,0.0,35.4,108.0,2125,1,Monday
2024-01-02,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1989.55,2158.1,2069.81,39.3,10.5,7.8,40.2,105.1,2125,1,Tuesday
2024-01-03,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1997.11,2162.15,2075.7,41.0,11.8,0.0,37.2,103.1,2125,1,Wednesday
2024-01-04,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2020.79,2181.04,2097.1,69.2,12.7,0.0,38.2,98.8,2125,1,Thursday
2024-01-05,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2039.53,2215.7,2123.42,40.3,10.9,0.0,36.2,106.2,2125,1,Friday
2024-01-06,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2002.9,2178.12,2086.34,36.0,13.9,0.0,34.5,95.5,2125,1,Saturday
2024-01-07,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2025.25,2172.98,2095.6,,14.4,0.0,29.4,103.5,2125,1,Sunday
2024-01-08,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2053.99,2175.68,2111.94,41.6,14.3,0.0,37.1,90.5,2125,1,Monday
2024-01-09,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2041.33,2224.38,2128.5,63.5,10.6,0.0,37.7,99.6,2125,1,Tuesday
2024-01-10,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2047.88,2248.35,2143.34,55.2,10.4,0.0,35.8,103.2,2125,1,Wednesday
2024-01-11,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2075.4,2232.97,2150.43,48.0,16.4,0.0,34.1,96.5,2125,1,Thursday
2024-01-12,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2046.53,2240.46,2138.88,49.3,15.6,0.0,36.8,102.3,2125,1,Friday
2024-01-13,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2085.55,2212.94,2146.21,54.9,16.5,0.0,32.8,106.5,2125,1,Saturday
2024-01-14,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2070.01,2222.38,2142.57,61.1,14.6,0.0,38.2,92.0,2125,1,Sunday
2024-01-15,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2074.41,2201.05,2134.71,64.4,14.3,0.0,40.4,101.6,2125,1,Monday
2024-01-16,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2039.22,2199.13,2115.37,47.0,17.2,0.0,33.1,104.6,2125,1,Tuesday
2024-01-17,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2019.84,2203.24,2107.17,54.3,15.3,0.0,35.6,95.2,2125,1,Wednesday
2024-01-18,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2028.75,2157.47,2090.05,59.5,15.2,0.0,35.9,89.8,2125,1,Thursday
2024-01-19,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2023.17,2206.59,2110.51,59.5,18.3,0.0,30.5,108.0,2125,1,Friday
2024-01-20,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2007.13,2204.67,2101.2,60.0,17.2,0.0,35.0,99.4,2125,1,Saturday
2024-01-21,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2024.05,2223.07,2118.82,16.0,15.7,0.0,31.5,97.6,2125,1,Sunday
2024-01-22,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2047.87,2189.92,2115.51,74.0,17.4,0.0,36.1,99.6,2125,1,Monday
2024-01-23,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2068.58,2185.01,2124.02,55.7,17.0,0.0,37.1,102.5,2125,1,Tuesday
2024-01-24,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2028.89,2196.51,2108.71,59.0,17.2,0.0,40.8,94.2,2125,1,Wednesday
2024-01-25,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2051.83,2168.67,2107.47,82.4,17.5,0.0,33.4,100.5,2125,1,Thursday
2024-01-26,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2048.01,2158.64,2100.69,54.8,17.0,0.0,32.3,97.1,2125,1,Friday
2024-01-27,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2038.94,2222.79,2126.49,64.6,15.5,0.0,35.5,104.5,2125,1,Saturday
2024-01-28,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2051.9,2185.64,2115.59,10.4,16.0,0.0,35.2,91.4,2125,1,Sunday
2024-01-29,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2078.7,2207.58,2140.07,72.9,18.3,0.0,37.9,103.7,2125,1,Monday
2024-01-30,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2053.32,2235.75,2140.19,59.0,16.6,0.0,32.5,102.0,2125,1,Tuesday
2024-01-31,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2041.1,2213.28,2123.09,94.3,15.9,0.0,42.9,99.0,2125,1,Wednesday
2024-02-01,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2010.89,2185.79,2094.18,93.7,20.6,0.0,32.5,88.9,2125,2,Thursday
2024-02-02,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2045.83,2190.42,2114.68,86.8,17.7,0.0,31.5,99.9,2125,2,Friday
2024-02-03,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2053.2,2216.37,2130.9,104.4,16.3,0.0,32.1,94.1,2125,2,Saturday
2024-02-04,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2058.37,2171.81,2112.39,,18.2,6.9,28.9,93.4,2125,2,Sunday
2024-02-05,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2027.95,2215.29,2117.16,80.9,18.3,0.0,30.4,93.8,2125,2,Monday
2024-02-06,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2033.47,2216.53,2120.64,114.8,18.6,0.0,30.0,94.3,2125,2,Tuesday
2024-02-07,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2051.29,2243.27,2142.71,81.9,20.9,0.0,28.5,103.6,2125,2,Wednesday
2024-02-08,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2003.6,2171.29,2083.45,122.0,19.8,0.0,31.8,90.7,2125,2,Thursday
2024-02-09,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2046.71,2160.82,2101.05,153.4,17.4,0.0,28.6,102.5,2125,2,Friday
2024-02-10,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2004.73,2176.24,2086.4,111.1,19.1,0.0,34.4,90.1,2125,2,Saturday
2024-02-11,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2013.82,2152.55,2079.88,40.3,17.1,0.0,21.5,90.0,2125,2,Sunday
2024-02-12,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2000.53,2176.55,2084.35,95.0,17.5,0.0,28.4,94.0,2125,2,Monday
2024-02-13,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2029.29,2165.83,2094.31,131.4,20.3,0.0,29.8,101.8,2125,2,Tuesday
2024-02-14,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,2000.9,2176.44,2084.49,116.4,22.3,0.0,32.5,89.4,2125,2,Wednesday
2024-02-15,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1977.62,2154.6,2061.9,112.9,18.8,0.0,25.4,83.3,2125,2,Thursday
2024-02-16,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1956.36,2078.33,2014.44,165.2,21.5,0.0,30.5,90.4,2125,2,Friday
2024-02-17,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1981.79,2089.4,2033.03,144.8,24.7,0.0,27.9,92.8,2125,2,Saturday
2024-02-18,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1930.36,2106.26,2014.12,,20.1,0.0,30.0,92.9,2125,2,Sunday
2024-02-19,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1929.56,2119.07,2019.8,195.8,23.0,0.0,28.3,85.4,2125,2,Monday
2024-02-20,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1973.57,2100.24,2033.89,175.5,23.9,0.0,25.7,89.2,2125,2,Tuesday
2024-02-21,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1945.77,2107.76,2022.91,149.9,23.7,0.0,33.3,94.8,2125,2,Wednesday
2024-02-22,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1943.87,2070.18,2004.02,121.0,24.9,0.0,31.2,82.5,2125,2,Thursday
2024-02-23,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1937.6,2081.11,2005.94,188.2,23.6,0.0,31.5,82.8,2125,2,Friday
2024-02-24,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1962.52,2079.28,2018.12,222.4,23.6,0.0,30.2,95.4,2125,2,Saturday
2024-02-25,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1921.57,2080.83,1997.41,,22.3,0.0,27.5,85.3,2125,2,Sunday
2024-02-26,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1918.2,2084.27,1997.28,146.2,24.8,0.0,30.3,93.4,2125,2,Monday
2024-02-27,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1922.49,2055.04,1985.61,178.0,20.7,0.0,29.6,84.4,2125,2,Tuesday
2024-02-28,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1903.58,2057.07,1976.67,167.9,24.5,0.0,25.6,85.2,2125,2,Wednesday
2024-02-29,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1914.61,2034.08,1971.5,200.2,24.9,0.0,34.6,84.5,2125,2,Thursday
2024-03-01,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1896.79,2050.24,1969.86,207.8,24.5,0.0,20.4,89.2,2125,3,Friday
2024-03-02,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1912.99,2020.66,1964.26,265.9,24.3,0.0,24.3,81.4,2125,3,Saturday
2024-03-03,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1878.06,2062.35,1965.82,,24.5,0.0,26.4,86.0,2125,3,Sunday
2024-03-04,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1907.41,2033.47,1967.44,223.5,25.7,0.0,23.5,89.8,2125,3,Monday
2024-03-05,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1874.15,2051.43,1958.57,222.9,27.3,0.0,23.5,87.4,2125,3,Tuesday
2024-03-06,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1883.82,2027.96,1952.46,304.1,25.8,0.0,21.0,83.4,2125,3,Wednesday
2024-03-07,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1883.61,2022.95,1949.96,236.6,25.7,0.0,20.8,90.3,2125,3,Thursday
2024-03-08,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1889.7,2013.04,1948.43,299.8,28.1,0.0,18.9,78.1,2125,3,Friday
2024-03-09,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1875.35,2019.96,1944.21,170.3,26.2,0.0,23.5,79.7,2125,3,Saturday
2024-03-10,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1856.97,2030.18,1939.45,76.9,26.7,0.0,21.3,76.2,2125,3,Sunday
2024-03-11,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1855.01,2032.84,1939.69,235.9,25.3,0.0,22.4,86.2,2125,3,Monday
2024-03-12,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1876.62,2007.39,1938.89,271.1,26.9,0.0,19.7,80.6,2125,3,Tuesday
2024-03-13,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1887.71,2001.91,1942.09,296.6,28.8,0.0,22.5,83.6,2125,3,Wednesday
2024-03-14,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,,,1943.77,280.0,28.1,0.0,26.4,85.5,2125,3,Thursday
2024-03-15,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1856.35,2031.4,1939.71,352.7,29.6,0.0,19.2,74.4,2125,3,Friday
2024-03-16,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1881.14,1996.03,1935.85,247.7,29.1,0.0,19.8,76.2,2125,3,Saturday
2024-03-17,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1870.33,2013.44,1938.48,303.6,29.0,0.0,24.3,76.3,2125,3,Sunday
2024-03-18,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1869.66,1997.31,1930.45,280.1,28.9,0.0,24.0,80.9,2125,3,Monday
2024-03-19,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1865.72,2010.8,1934.81,230.6,28.0,0.0,18.7,77.6,2125,3,Tuesday
2024-03-20,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1858.08,2025.24,1937.68,335.7,29.6,0.0,24.4,76.9,2125,3,Wednesday
2024-03-21,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1879.78,2004.98,1939.4,240.8,28.8,0.0,21.6,79.6,2125,3,Thursday
2024-03-22,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1864.46,2014.08,1935.71,289.5,30.2,0.0,23.1,77.6,2125,3,Friday
2024-03-23,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1851.42,2028.12,1935.56,321.5,32.3,0.0,29.8,79.0,2125,3,Saturday
2024-03-24,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1884.63,1990.52,1935.05,115.5,27.6,0.0,22.7,78.8,2125,3,Sunday
2024-03-25,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1862.32,2024.8,1939.69,313.5,30.3,0.0,21.3,83.2,2125,3,Monday
2024-03-26,Rajasthan,Sikar,Sikar,Wheat,Dara,Average,1888.62,1991.23,1937.48,270.5,30.7,0.0,24.6,78.7,2125,3,Tuesday
